transaction_id,customer_id,product_id,date,quantity,amount
US-2017-123862,JF-15190,OFF-ST-10002301,1/7/2017,3,61.02
US-2017-123862,JF-15190,OFF-SU-10004884,1/7/2017,7,110.11
US-2017-123862,JF-15190,OFF-FA-10003112,1/7/2017,1,7.89
CA-2017-100580,MK-17905,OFF-BI-10000069,8/13/2017,3,36.024
US-2017-145597,GG-14650,OFF-AR-10001958,11/2/2017,4,54.336
CA-2014-132787,MC-18130,OFF-ST-10001321,9/19/2014,6,92.52
CA-2015-136224,ML-18265,OFF-AR-10003504,5/31/2015,3,10.272
CA-2016-105732,AG-10270,OFF-ST-10000419,9/13/2016,3,40.74
CA-2016-105732,AG-10270,OFF-LA-10004559,9/13/2016,5,14.4
CA-2016-105732,AG-10270,TEC-PH-10001644,9/13/2016,5,149.95
CA-2016-105732,AG-10270,OFF-SU-10004782,9/13/2016,2,16.9
CA-2016-105732,AG-10270,OFF-PA-10002250,9/13/2016,3,17.61
CA-2016-105732,AG-10270,OFF-AP-10001394,9/13/2016,2,378
CA-2016-105732,AG-10270,OFF-PA-10001838,9/13/2016,3,17.64
CA-2016-105732,AG-10270,OFF-ST-10004340,9/13/2016,6,373.08
CA-2016-105732,AG-10270,FUR-FU-10003664,9/13/2016,14,1336.44
CA-2016-105732,AG-10270,TEC-PH-10004897,9/13/2016,3,29.97
CA-2017-108035,TT-21070,FUR-CH-10000454,11/29/2017,2,390.368
CA-2017-108035,TT-21070,FUR-FU-10004017,11/29/2017,5,101.52
CA-2017-160031,LT-16765,OFF-PA-10000241,12/4/2017,3,74.352
CA-2017-147844,DD-13570,OFF-PA-10003016,5/2/2017,5,15.7
CA-2017-147844,DD-13570,OFF-AR-10001615,5/2/2017,3,59.52
CA-2017-147844,DD-13570,OFF-PA-10002713,5/2/2017,5,34.4
CA-2016-110975,DB-12970,FUR-TA-10002958,12/25/2016,2,313.176
CA-2016-110975,DB-12970,FUR-CH-10003746,12/25/2016,3,866.646
CA-2014-141649,DM-12955,OFF-AP-10003217,9/30/2014,6,795.408
CA-2014-124807,ME-17725,OFF-PA-10001526,7/12/2014,9,35.856
CA-2014-124807,ME-17725,TEC-AC-10002857,7/12/2014,4,23.84
CA-2016-110009,TR-21325,FUR-FU-10003039,9/8/2016,1,43.13
CA-2016-110009,TR-21325,OFF-PA-10002615,9/8/2016,7,30.87
CA-2017-168172,SH-20395,OFF-SU-10002573,8/6/2017,4,70.12
CA-2015-100146,CB-12535,FUR-BO-10004015,5/14/2015,5,509.9575
CA-2015-100146,CB-12535,FUR-FU-10001979,5/14/2015,3,122.91
CA-2015-100146,CB-12535,FUR-CH-10003833,5/14/2015,2,97.568
CA-2015-100146,CB-12535,FUR-CH-10004495,5/14/2015,3,722.352
CA-2017-152079,ML-17410,OFF-LA-10001613,1/20/2017,5,11.52
CA-2016-129728,JG-15310,FUR-FU-10003247,5/30/2016,8,167.84
CA-2014-121769,JS-15880,FUR-TA-10004442,4/8/2014,1,172.11
CA-2014-103058,AG-10270,TEC-AC-10001314,7/23/2014,2,99.98
CA-2017-121125,MG-17890,TEC-PH-10001619,5/30/2017,1,156.792
CA-2017-121125,MG-17890,TEC-AC-10002323,5/30/2017,2,35.36
CA-2017-121125,MG-17890,FUR-FU-10000820,5/30/2017,1,13.592
US-2016-114013,SC-20770,FUR-CH-10004287,3/13/2016,2,386.68
US-2016-114013,SC-20770,TEC-AC-10000474,3/13/2016,5,379.96
US-2016-114013,SC-20770,TEC-PH-10001494,3/13/2016,3,539.91
US-2016-114013,SC-20770,OFF-PA-10004996,3/13/2016,5,41.24
US-2016-114013,SC-20770,OFF-BI-10004318,3/13/2016,1,51.897
US-2016-114013,SC-20770,OFF-ST-10002574,3/13/2016,5,552.56
US-2016-114013,SC-20770,OFF-BI-10002353,3/13/2016,5,23.16
US-2016-114013,SC-20770,OFF-ST-10003641,3/13/2016,2,126.08
US-2016-114013,SC-20770,TEC-MA-10001148,3/13/2016,3,449.1
CA-2017-135069,BS-11755,OFF-AP-10000026,4/10/2017,4,195.104
CA-2017-135069,BS-11755,FUR-FU-10003878,4/10/2017,3,36.672
CA-2016-101693,LC-17140,FUR-CH-10001146,6/25/2016,2,85.246
CA-2016-101693,LC-17140,FUR-FU-10003919,6/25/2016,2,32.712
US-2014-164763,MH-17440,OFF-BI-10000605,3/17/2014,3,11.43
US-2014-164763,MH-17440,OFF-BI-10000309,3/17/2014,2,30.44
US-2014-164763,MH-17440,OFF-PA-10003349,3/17/2014,2,12.96
US-2014-164763,MH-17440,OFF-PA-10003063,3/17/2014,4,16
US-2014-164763,MH-17440,OFF-AP-10003971,3/17/2014,3,32.67
CA-2014-161249,RD-19720,OFF-FA-10004838,8/9/2014,3,4.464
CA-2014-161249,RD-19720,OFF-BI-10001097,8/9/2014,5,9.345
CA-2015-148180,BP-11095,OFF-BI-10000605,7/26/2015,3,9.144
CA-2015-148180,BP-11095,OFF-BI-10003314,7/26/2015,6,23.136
CA-2015-148180,BP-11095,OFF-AR-10002067,7/26/2015,5,99.2
CA-2014-165568,BF-11020,OFF-BI-10001031,2/15/2014,5,21.36
CA-2015-145457,CP-12085,FUR-FU-10003832,3/24/2015,5,46.9
US-2017-163657,JL-15235,OFF-BI-10000138,9/2/2017,5,18.72
US-2017-163657,JL-15235,FUR-TA-10004607,9/2/2017,2,236.528
CA-2015-120446,JG-15805,OFF-LA-10003148,11/16/2015,3,18.9
CA-2014-109932,VP-21760,OFF-PA-10001804,12/9/2014,2,10.688
CA-2014-109932,VP-21760,OFF-ST-10000036,12/9/2014,3,237.096
CA-2017-127474,RD-19810,OFF-PA-10001166,2/3/2017,1,5.184
CA-2017-127474,RD-19810,OFF-PA-10001033,2/3/2017,2,65.584
CA-2017-127474,RD-19810,FUR-FU-10004597,2/3/2017,1,22.2
CA-2017-127474,RD-19810,OFF-PA-10000418,2/3/2017,5,419.4
CA-2017-115448,MH-18025,FUR-FU-10004090,11/11/2017,5,88.92
CA-2017-105669,SJ-20125,OFF-AR-10000390,9/17/2017,3,9.912
CA-2017-105669,SJ-20125,FUR-CH-10003774,9/17/2017,5,318.43
CA-2017-105669,SJ-20125,OFF-BI-10002412,9/17/2017,5,5.8
CA-2017-105669,SJ-20125,TEC-PH-10002415,9/17/2017,6,1415.76
CA-2017-134796,FM-14380,TEC-PH-10003505,6/25/2017,2,148.48
CA-2016-137743,KH-16360,OFF-LA-10003663,7/30/2016,4,9.248
CA-2016-137743,KH-16360,OFF-ST-10001780,7/30/2016,2,1036.624
CA-2015-137974,LL-16840,TEC-PH-10002033,4/16/2015,2,569.64
CA-2015-137974,LL-16840,OFF-BI-10001036,4/16/2015,1,9.14
CA-2015-137974,LL-16840,FUR-FU-10001468,4/16/2015,7,1196.86
CA-2015-137974,LL-16840,FUR-BO-10001519,4/16/2015,9,523.26
US-2015-136987,AR-10540,TEC-CO-10001943,4/11/2015,4,639.968
US-2015-136987,AR-10540,OFF-PA-10003127,4/11/2015,2,52.76
CA-2015-138485,NP-18670,TEC-AC-10002076,2/27/2015,9,538.92
CA-2016-103709,LP-17095,OFF-AR-10003338,9/8/2016,2,14.88
CA-2016-103709,LP-17095,OFF-PA-10004610,9/8/2016,8,34.24
CA-2016-103709,LP-17095,OFF-ST-10001272,9/8/2016,2,261.74
CA-2016-138282,AH-10690,OFF-AP-10001366,5/19/2016,8,87.84
CA-2017-148985,TB-21190,FUR-FU-10001424,11/11/2017,4,34.92
CA-2014-138100,AA-10315,OFF-PA-10000349,9/15/2014,3,14.94
CA-2014-138100,AA-10315,FUR-FU-10002456,9/15/2014,2,14.56
CA-2015-100734,AC-10615,OFF-BI-10002609,9/15/2015,4,3.576
CA-2015-100734,AC-10615,OFF-ST-10001522,9/15/2015,2,147.184
CA-2016-139997,EM-14140,TEC-CO-10000971,7/1/2016,5,1499.95
CA-2016-109652,QJ-19255,OFF-AR-10000034,4/10/2016,4,13.568
CA-2014-167199,ME-17320,FUR-CH-10004063,1/6/2014,9,2573.82
CA-2014-167199,ME-17320,OFF-BI-10004632,1/6/2014,2,609.98
CA-2014-167199,ME-17320,OFF-AR-10001662,1/6/2014,2,5.48
CA-2014-167199,ME-17320,TEC-PH-10004977,1/6/2014,2,391.98
CA-2014-167199,ME-17320,TEC-PH-10004539,1/6/2014,4,755.96
CA-2014-167199,ME-17320,OFF-FA-10001883,1/6/2014,4,31.12
CA-2014-167199,ME-17320,OFF-PA-10000955,1/6/2014,1,6.54
CA-2016-124583,LB-16795,OFF-EN-10002500,9/1/2016,1,12.78
CA-2014-113964,JP-16135,OFF-BI-10004654,9/23/2014,4,18.464
CA-2014-129938,EB-13705,FUR-CH-10003774,12/15/2014,7,445.802
CA-2017-135111,CS-12400,OFF-AR-10004707,12/28/2017,1,2.48
CA-2017-135111,CS-12400,OFF-BI-10004040,12/28/2017,5,25.9
US-2015-134558,PM-19135,OFF-PA-10001184,12/19/2015,5,29.9
US-2015-134558,PM-19135,TEC-AC-10004145,12/19/2015,9,2249.91
US-2015-134558,PM-19135,FUR-TA-10003473,12/19/2015,4,1053.164
CA-2017-157196,AA-10645,OFF-PA-10003172,11/5/2017,2,12.96
CA-2015-108672,FA-14230,FUR-FU-10003799,9/10/2015,6,106.68
US-2017-118598,CM-12190,TEC-PH-10002583,11/16/2017,6,119.94
US-2017-160836,CC-12475,OFF-PA-10004239,9/11/2017,3,10.272
US-2017-160836,CC-12475,FUR-TA-10002855,9/11/2017,5,512.19
US-2017-160836,CC-12475,OFF-AP-10001626,9/11/2017,2,1.556
CA-2017-121048,TC-21295,OFF-BI-10004022,7/14/2017,2,4.448
CA-2017-121048,TC-21295,FUR-FU-10003601,7/14/2017,3,276.69
CA-2017-121048,TC-21295,OFF-FA-10000490,7/14/2017,4,4.96
CA-2017-121048,TC-21295,OFF-AR-10004042,7/14/2017,4,71.92
CA-2017-121048,TC-21295,FUR-FU-10002960,7/14/2017,3,18.84
CA-2017-121048,TC-21295,TEC-AC-10000991,7/14/2017,3,140.97
CA-2017-121048,TC-21295,TEC-PH-10004977,7/14/2017,3,470.376
US-2017-120147,TB-21400,OFF-AR-10000817,3/30/2017,2,6.08
US-2017-120147,TB-21400,TEC-PH-10002447,3/30/2017,1,164.792
CA-2016-158043,JK-15325,OFF-EN-10003134,1/31/2016,2,23.36
US-2017-106579,BW-11200,OFF-BI-10000309,6/8/2017,4,12.176
CA-2014-115889,SH-20395,TEC-PH-10001615,11/2/2014,2,46.384
CA-2014-115889,SH-20395,OFF-ST-10003208,11/2/2014,2,362.92
US-2017-161935,JL-15835,OFF-PA-10000605,7/14/2017,2,9.248
US-2017-161935,JL-15835,TEC-PH-10000560,7/14/2017,9,1889.946
US-2017-161935,JL-15835,OFF-ST-10003455,7/14/2017,5,62.04
US-2017-161935,JL-15835,FUR-FU-10002937,7/14/2017,5,396.92
US-2017-161935,JL-15835,OFF-ST-10001837,7/14/2017,7,239.456
US-2017-161935,JL-15835,OFF-AR-10004757,7/14/2017,5,13.12
US-2017-167920,JL-15835,OFF-BI-10004236,12/9/2017,2,29.36
US-2017-167920,JL-15835,OFF-AP-10000159,12/9/2017,5,214.9
US-2017-167920,JL-15835,OFF-BI-10003274,12/9/2017,4,15.92
US-2017-167920,JL-15835,TEC-AC-10001013,12/9/2017,5,146.45
US-2017-167920,JL-15835,OFF-ST-10004963,12/9/2017,1,15.14
US-2017-167920,JL-15835,OFF-LA-10004409,12/9/2017,2,5.76
US-2017-167920,JL-15835,TEC-CO-10001046,12/9/2017,2,1399.98
CA-2016-162383,MD-17350,OFF-BI-10002824,9/5/2016,2,8.952
CA-2016-162383,MD-17350,OFF-BI-10001757,9/5/2016,6,8.856
CA-2016-162383,MD-17350,FUR-CH-10004477,9/5/2016,2,85.246
CA-2014-125731,CL-12565,OFF-EN-10003072,9/10/2014,7,21.728
CA-2014-125731,CL-12565,FUR-CH-10003973,9/10/2014,5,1487.04
US-2017-106145,RA-19885,OFF-EN-10001028,9/26/2017,6,71.88
US-2017-106145,RA-19885,FUR-FU-10003829,9/26/2017,3,9.24
US-2017-106145,RA-19885,OFF-PA-10002245,9/26/2017,6,35.88
US-2017-106145,RA-19885,OFF-BI-10002215,9/26/2017,3,17.04
US-2017-106145,RA-19885,OFF-BI-10003925,9/26/2017,3,931.176
CA-2016-107146,LC-16885,FUR-FU-10002298,6/17/2016,3,266.352
CA-2016-107146,LC-16885,FUR-CH-10004853,6/17/2016,4,483.136
US-2017-134642,SW-20245,FUR-CH-10002880,2/25/2017,2,196.784
US-2017-134642,SW-20245,FUR-BO-10004709,2/25/2017,5,231.92
US-2017-160143,HG-14965,OFF-SU-10004231,3/31/2017,3,29.7
CA-2017-103415,MV-17485,FUR-FU-10000820,12/3/2017,2,13.592
CA-2016-106460,GT-14710,OFF-PA-10001736,2/19/2016,2,70.88
US-2017-112347,BS-11380,OFF-ST-10003306,12/2/2017,1,114.288
US-2017-112347,BS-11380,OFF-BI-10003707,12/2/2017,8,36.624
US-2017-112347,BS-11380,FUR-BO-10003546,12/2/2017,8,242.352
US-2017-112347,BS-11380,TEC-PH-10000213,12/2/2017,2,49.616
US-2017-112347,BS-11380,FUR-FU-10001488,12/2/2017,6,508.704
US-2017-112347,BS-11380,TEC-PH-10004833,12/2/2017,6,57.36
US-2017-112347,BS-11380,FUR-CH-10002335,12/2/2017,5,906.68
CA-2014-103492,CM-12715,TEC-PH-10001128,10/10/2014,6,719.952
CA-2014-103492,CM-12715,TEC-PH-10004667,10/10/2014,7,755.944
CA-2014-103492,CM-12715,OFF-BI-10004817,10/10/2014,5,11.98
CA-2014-103492,CM-12715,OFF-BI-10004140,10/10/2014,1,0.898
CA-2016-136595,EM-13825,FUR-FU-10004671,9/5/2016,3,21.204
CA-2014-140396,KH-16330,OFF-EN-10002592,11/20/2014,3,34.74
CA-2014-140396,KH-16330,TEC-PH-10004447,11/20/2014,6,833.94
CA-2014-140396,KH-16330,OFF-BI-10003669,11/20/2014,3,12.96
CA-2014-140396,KH-16330,OFF-PA-10000223,11/20/2014,4,25.92
CA-2014-114181,AF-10885,FUR-BO-10004467,5/10/2014,7,349.965
CA-2014-114181,AF-10885,OFF-AR-10000716,5/10/2014,5,22.32
CA-2017-159506,JR-16210,OFF-PA-10003641,11/27/2017,6,158.28
CA-2017-159506,JR-16210,OFF-BI-10004519,11/27/2017,3,497.94
US-2014-137155,DL-12925,OFF-AP-10002518,11/1/2014,3,533.94
US-2014-137155,DL-12925,OFF-PA-10000806,11/1/2014,3,167.94
US-2014-137155,DL-12925,FUR-FU-10003142,11/1/2014,6,31.68
CA-2016-105746,BD-11605,FUR-CH-10000454,12/30/2016,1,170.786
US-2016-104815,RB-19570,FUR-BO-10003894,9/3/2016,4,198.744
CA-2017-157672,RB-19795,TEC-AC-10001714,10/5/2017,2,63.824
US-2016-166660,TB-21250,FUR-CH-10001190,1/30/2016,4,435.168
US-2016-166660,TB-21250,FUR-BO-10000468,1/30/2016,1,48.58
CA-2017-140802,KN-16390,TEC-AC-10001998,4/21/2017,3,47.976
CA-2017-140802,KN-16390,OFF-PA-10001534,4/21/2017,4,20.736
CA-2014-133830,RL-19615,OFF-AR-10003045,12/5/2014,9,26.46
CA-2014-133830,RL-19615,OFF-PA-10001363,12/5/2014,4,49.12
CA-2014-133830,RL-19615,OFF-FA-10002280,12/5/2014,3,15
CA-2014-100916,FH-14275,OFF-ST-10003479,10/21/2014,5,194.7
CA-2014-100916,FH-14275,FUR-TA-10004607,10/21/2014,4,591.32
CA-2014-100916,FH-14275,OFF-AR-10001022,10/21/2014,1,2.84
CA-2015-129532,YS-21880,OFF-ST-10004186,12/8/2015,2,221.96
CA-2015-129532,YS-21880,TEC-AC-10000865,12/8/2015,4,236
CA-2014-134726,SW-20755,TEC-AC-10000023,11/2/2014,2,41.94
CA-2014-134726,SW-20755,TEC-PH-10001750,11/2/2014,1,52.792
CA-2016-138597,PN-18775,FUR-CH-10004997,12/18/2016,3,563.94
CA-2015-123113,AT-10735,OFF-AP-10000275,11/23/2015,8,2625.12
CA-2015-123113,AT-10735,OFF-AR-10004999,11/23/2015,3,17.94
CA-2015-169656,EJ-13720,OFF-ST-10003816,8/13/2015,3,422.856
CA-2015-142734,DM-13345,FUR-CH-10003968,4/16/2015,2,127.764
CA-2014-163223,KH-16690,TEC-PH-10000730,3/21/2014,7,3499.93
CA-2014-163223,KH-16690,OFF-LA-10004409,3/21/2014,5,14.4
CA-2014-163223,KH-16690,OFF-PA-10000675,3/21/2014,3,122.97
CA-2014-163223,KH-16690,OFF-AR-10001573,3/21/2014,4,9.32
CA-2014-163223,KH-16690,OFF-BI-10001597,3/21/2014,3,122.94
CA-2017-122945,MB-18085,FUR-FU-10001196,11/16/2017,3,17.31
CA-2015-139738,DK-12895,OFF-AR-10004602,9/25/2015,7,128.744
CA-2016-158778,DB-13210,FUR-FU-10000260,9/5/2016,9,58.248
CA-2016-158778,DB-13210,FUR-CH-10001146,9/5/2016,2,71.246
CA-2016-158778,DB-13210,OFF-AR-10000896,9/5/2016,3,7.872
CA-2016-158778,DB-13210,FUR-CH-10000309,9/5/2016,3,887.271
CA-2017-119655,CV-12295,OFF-BI-10001989,4/20/2017,7,146.86
CA-2017-119655,CV-12295,OFF-BI-10001036,4/20/2017,4,36.56
CA-2015-164567,GK-14620,TEC-PH-10002103,6/15/2015,3,225.576
CA-2014-131947,JA-15970,OFF-AR-10001473,9/17/2014,2,5.248
CA-2014-131947,JA-15970,OFF-AR-10000411,9/17/2014,3,38.256
CA-2014-131947,JA-15970,OFF-PA-10000246,9/17/2014,5,40.24
CA-2014-131947,JA-15970,TEC-MA-10004086,9/17/2014,5,29.925
CA-2014-131947,JA-15970,OFF-PA-10003039,9/17/2014,6,148.704
CA-2014-131947,JA-15970,TEC-AC-10004633,9/17/2014,10,55.92
CA-2016-152520,TH-21115,OFF-PA-10000289,7/8/2016,2,12.96
CA-2016-101791,BS-11665,FUR-FU-10003247,5/27/2016,3,25.176
CA-2016-101791,BS-11665,FUR-FU-10002191,5/27/2016,2,5.584
CA-2016-101791,BS-11665,OFF-ST-10001496,5/27/2016,9,1297.368
CA-2017-121195,NS-18505,OFF-ST-10000585,12/24/2017,2,264.32
CA-2017-163209,MK-18160,OFF-PA-10001166,5/3/2017,4,25.92
CA-2017-163209,MK-18160,OFF-AR-10003651,5/3/2017,7,22.96
CA-2014-133354,SA-20830,OFF-PA-10001800,2/22/2014,3,19.44
US-2015-130491,BH-11710,OFF-PA-10000791,2/8/2015,2,9.54
US-2015-130491,BH-11710,OFF-FA-10000134,2/8/2015,1,5.81
US-2015-130491,BH-11710,OFF-AR-10001149,2/8/2015,2,5.76
CA-2015-113740,SC-20380,FUR-FU-10000010,8/24/2015,3,14.91
CA-2014-148425,RF-19345,OFF-BI-10000201,11/30/2014,9,6.642
CA-2016-144309,CM-12235,OFF-PA-10001776,12/10/2016,2,18.54
CA-2016-144309,CM-12235,OFF-BI-10003656,12/10/2016,5,679.96
CA-2017-151225,JM-15655,FUR-TA-10001539,10/27/2017,1,189.576
CA-2017-151225,JM-15655,TEC-PH-10004100,10/27/2017,5,71.96
US-2014-144078,RB-19435,TEC-PH-10001580,11/25/2014,5,539.92
US-2014-144078,RB-19435,FUR-CH-10002335,11/25/2014,4,725.344
US-2014-144078,RB-19435,OFF-AR-10004707,11/25/2014,3,7.44
CA-2014-124464,SS-20515,OFF-AP-10000576,7/14/2014,1,39.48
CA-2015-136805,NM-18445,OFF-AP-10001394,5/23/2015,5,850.5
CA-2015-136805,NM-18445,FUR-FU-10003724,5/23/2015,9,75.33
US-2015-159499,EM-14095,OFF-AP-10002867,11/21/2015,6,325.632
US-2015-159499,EM-14095,TEC-AC-10002718,11/21/2015,2,23.344
US-2015-159499,EM-14095,OFF-LA-10003121,11/21/2015,5,16.52
CA-2014-162089,MP-17470,OFF-EN-10002230,3/30/2014,5,335.72
CA-2014-162089,MP-17470,TEC-PH-10001819,3/30/2014,7,251.944
CA-2014-162089,MP-17470,FUR-CH-10002304,3/30/2014,7,127.302
US-2017-158526,KH-16360,FUR-CH-10002602,12/29/2017,8,1207.84
US-2017-158526,KH-16360,OFF-BI-10002414,12/29/2017,1,12.53
US-2017-158526,KH-16360,OFF-AR-10003696,12/29/2017,1,34.58
US-2017-158526,KH-16360,FUR-CH-10004495,12/29/2017,1,300.98
US-2017-158526,KH-16360,FUR-CH-10001270,12/29/2017,3,258.75
CA-2017-104885,DB-13555,OFF-AR-10001615,3/2/2017,3,59.52
CA-2017-104885,DB-13555,OFF-EN-10003286,3/2/2017,7,57.96
CA-2017-104885,DB-13555,FUR-BO-10003660,3/2/2017,2,441.96
CA-2017-104885,DB-13555,OFF-PA-10002764,3/2/2017,6,68.04
US-2016-157490,LB-16795,TEC-MA-10001695,10/6/2016,6,703.71
US-2016-157490,LB-16795,OFF-BI-10002824,10/6/2016,4,17.904
US-2016-157490,LB-16795,OFF-BI-10002571,10/6/2016,4,11.976
US-2016-157490,LB-16795,TEC-AC-10001553,10/6/2016,5,67.96
CA-2015-161452,CA-11965,FUR-CH-10003973,4/5/2015,3,892.224
US-2014-115196,DL-12925,TEC-MA-10002073,9/9/2014,2,1299.99
CA-2016-138968,FC-14335,OFF-BI-10003529,3/15/2016,2,4.544
CA-2016-138968,FC-14335,FUR-CH-10000309,3/15/2016,4,1352.032
CA-2015-101889,DB-13120,FUR-TA-10004154,12/27/2015,9,1548.99
CA-2015-101889,DB-13120,OFF-EN-10003286,12/27/2015,3,19.872
CA-2017-110821,CK-12205,TEC-AC-10001552,8/7/2017,3,119.448
CA-2017-110821,CK-12205,OFF-ST-10002790,8/7/2017,2,118.16
CA-2015-121552,FW-14395,OFF-AR-10003217,3/22/2015,4,19.56
CA-2015-107685,JM-15865,FUR-FU-10002813,11/30/2015,4,80.96
CA-2015-107685,JM-15865,OFF-PA-10003848,11/30/2015,4,25.92
US-2014-120740,PS-18970,OFF-AP-10000240,4/15/2014,2,106.96
US-2014-120740,PS-18970,FUR-FU-10004091,4/15/2014,4,187.76
CA-2017-155740,TC-21475,OFF-BI-10001071,7/30/2017,4,76.776
CA-2017-146493,CV-12805,OFF-BI-10003676,6/1/2017,5,53.9
CA-2014-105417,VS-21820,FUR-FU-10004864,1/7/2014,3,76.728
CA-2014-105417,VS-21820,OFF-BI-10003708,1/7/2014,7,10.43
US-2017-141509,SC-20575,OFF-AR-10002067,9/29/2017,5,99.2
CA-2017-139493,SG-20605,OFF-AR-10003158,9/13/2017,5,15.92
CA-2014-151967,NB-18580,FUR-FU-10000193,10/22/2014,4,129.92
US-2016-140158,DR-12940,OFF-BI-10000977,10/4/2016,1,30.4
US-2016-140158,DR-12940,TEC-CO-10001449,10/4/2016,9,5399.91
US-2016-140158,DR-12940,OFF-ST-10000136,10/4/2016,3,119.1
CA-2015-130974,MA-17560,OFF-PA-10000743,11/27/2015,6,40.08
CA-2015-130974,MA-17560,OFF-PA-10001019,11/27/2015,3,59.94
CA-2015-130974,MA-17560,TEC-AC-10003095,11/27/2015,2,259.98
CA-2015-130974,MA-17560,FUR-BO-10002916,11/27/2015,1,170.98
CA-2015-130974,MA-17560,FUR-FU-10002506,11/27/2015,3,38.97
CA-2015-130974,MA-17560,OFF-PA-10003823,11/27/2015,5,154.9
CA-2015-130974,MA-17560,FUR-TA-10004619,11/27/2015,4,446.068
CA-2017-133487,TS-21655,OFF-AP-10001271,5/6/2017,3,152.94
CA-2014-142951,JG-15115,TEC-AC-10002331,10/8/2014,3,23.472
CA-2014-133592,KM-16375,OFF-PA-10003228,12/31/2014,4,195.64
CA-2014-133592,KM-16375,OFF-PA-10002586,12/31/2014,3,14.94
CA-2014-133592,KM-16375,TEC-AC-10002049,12/31/2014,4,1687.8
CA-2014-133592,KM-16375,FUR-BO-10000362,12/31/2014,2,341.96
CA-2014-133592,KM-16375,FUR-CH-10004218,12/31/2014,6,605.88
CA-2015-120782,SD-20485,OFF-AP-10003779,4/28/2015,1,186.732
CA-2015-120782,SD-20485,OFF-BI-10003527,4/28/2015,3,3812.97
CA-2015-116876,TT-21070,OFF-BI-10002897,2/14/2015,9,26.424
CA-2015-116876,TT-21070,TEC-PH-10002584,2/14/2015,1,625.99
CA-2016-169838,BB-11545,FUR-TA-10001095,11/25/2016,9,1568.61
CA-2016-169838,BB-11545,OFF-BI-10004002,11/25/2016,1,17.3
CA-2016-169838,BB-11545,TEC-AC-10004518,11/25/2016,8,160
US-2017-128951,RS-19420,OFF-AP-10002191,7/15/2017,3,179.94
US-2017-128951,RS-19420,FUR-TA-10004575,7/15/2017,3,872.94
US-2017-128951,RS-19420,OFF-PA-10003177,7/15/2017,2,12.96
CA-2014-102330,AI-10855,OFF-LA-10003923,12/29/2014,6,88.8
CA-2014-102330,AI-10855,TEC-PH-10001051,12/29/2014,4,319.968
CA-2016-118899,MC-17275,FUR-CH-10004754,3/22/2016,7,167.888
CA-2017-107958,AH-10120,OFF-PA-10000357,7/2/2017,5,163.96
CA-2017-107958,AH-10120,OFF-BI-10001787,7/2/2017,4,5.232
CA-2017-151799,BF-11170,TEC-CO-10002313,12/14/2017,2,1199.98
CA-2017-151799,BF-11170,OFF-ST-10002790,12/14/2017,1,73.85
CA-2017-151799,BF-11170,OFF-SU-10001664,12/14/2017,3,25.71
CA-2017-151799,BF-11170,OFF-FA-10001332,12/14/2017,6,17.28
CA-2017-151799,BF-11170,FUR-TA-10003473,12/14/2017,2,526.582
CA-2016-114601,AA-10480,OFF-PA-10000605,8/26/2016,2,11.56
CA-2016-114601,AA-10480,TEC-PH-10002170,8/26/2016,3,209.97
CA-2016-114601,AA-10480,FUR-TA-10004147,8/26/2016,4,447.84
CA-2016-114601,AA-10480,TEC-AC-10003911,8/26/2016,3,479.97
CA-2016-114601,AA-10480,OFF-AR-10002578,8/26/2016,3,8.64
CA-2017-100237,SV-20815,OFF-AR-10001761,10/15/2017,2,11.68
CA-2014-139542,EH-14185,TEC-AC-10001553,10/25/2014,3,40.776
CA-2014-139542,EH-14185,OFF-BI-10000309,10/25/2014,3,13.698
US-2015-142811,JL-15850,TEC-PH-10003095,4/2/2015,5,87.8
CA-2017-139353,JM-15250,FUR-FU-10001876,10/28/2017,3,77.952
CA-2017-139353,JM-15250,OFF-ST-10001522,10/28/2017,2,147.184
CA-2017-139353,JM-15250,OFF-PA-10000300,10/28/2017,3,47.952
CA-2014-150203,JB-15925,OFF-AP-10001469,12/5/2014,6,250.26
US-2017-101518,PB-19105,TEC-AC-10001553,11/3/2017,3,40.776
CA-2015-149636,SP-20620,OFF-PA-10004041,1/6/2015,5,29.6
CA-2015-149636,SP-20620,OFF-BI-10002764,1/6/2015,2,1.938
US-2017-146213,MC-17605,TEC-AC-10001114,9/9/2017,4,159.96
CA-2015-108588,BG-11695,OFF-AR-10001615,1/5/2015,3,59.52
CA-2015-108588,BG-11695,OFF-EN-10000461,1/5/2015,2,17.48
CA-2015-108588,BG-11695,OFF-BI-10004506,1/5/2015,2,13.168
US-2017-138086,JO-15550,OFF-AP-10000027,4/16/2017,3,40.74
CA-2015-139374,AR-10345,FUR-CH-10003981,9/10/2015,1,179.886
CA-2016-113978,TS-21505,OFF-AP-10003849,9/25/2016,1,286.256
CA-2016-113978,TS-21505,OFF-ST-10004963,9/25/2016,2,24.224
CA-2016-113978,TS-21505,OFF-ST-10002574,9/25/2016,3,331.536
US-2015-150231,JK-15640,OFF-AR-10001761,3/16/2015,3,17.52
CA-2016-106915,GA-14515,OFF-AR-10000716,11/26/2016,4,17.856
US-2016-109260,TN-21040,TEC-AC-10002637,9/26/2016,3,431.976
CA-2017-104850,TW-21025,FUR-CH-10003774,6/13/2017,4,291.136
CA-2017-140508,PA-19060,OFF-EN-10000927,9/18/2017,4,114.848
